lid	Entrez_id	Name	xref	transcript_length	transcript_type	iPSC_parent	iPSC_KO1	iPSC_KO2	iMeLC_parent	iMeLC_KO1	iMeLC_KO2	d6hPGCLC_parent	d6hPGCLC_KO1	d6hPGCLC_KO2	c12_parent	c12_KO1	c12_KO2	c32_parent	c32_KO1	c32_KO2	c42_parent	c42_KO1	diff_iPSC	diff_iMeLC	diff_d6	diff_c12	diff_c32	diff_c42
gene933	1307	COL16A1	Name=COL16A1;description=collagen type XVI alpha 1 chain;gbkey=Gene;gene=COL16A1;gene_biotype=protein_coding;gene_synonym=447AA,FP1572;chr1:31652247-31704167	5707	protein_coding	3.00001495563327	2.5704290430312	2.84582024456656	2.61187375795886	1.55727115170867	2.01674255658887	1.68215860688898	1.64588554313717	2.26309917642658	1.48570756441689	1.52418170673354	2.00591498378599	0.147391234349036	1.9326415960618	2.46120052807147	0.913416033285306	2.3293819662963	0	0	0	0	1	1
gene937	90853	SPOCD1	Name=SPOCD1;description=SPOC domain containing 1;gbkey=Gene;gene=SPOCD1;gene_biotype=protein_coding;gene_synonym=PPP1R146;chr1:31790422-31816051	3962	protein_coding	1.23201785390945	0.782439342967856	0.479699617386061	0.862378367385011	0.130554764454651	0.271477713668453	0	0	0	0	0	0.23567177980536	0.294546154967969	1.65747826838428	2.80336054363929	0.913416033285306	4.01565812950688	0	0	0	0	1	1
gene944	79140	CCDC28B	Name=CCDC28B;description=coiled-coil domain containing 28B;gbkey=Gene;gene=CCDC28B;gene_biotype=protein_coding;chr1:32200386-32205390	898	protein_coding	4.06902485584058	4.08329401335758	4.13119787209849	2.23522168107442	3.02799238511197	2.98707338798433	2.30525930244789	2.94391435705801	2.76156783225697	1.83640296734413	1.77412705364815	1.88259056196635	1.18879093649814	2.24045651518773	2.76190399241756	0.913416033285306	2.8467339957901	0	0	0	0	1	1
gene973	113452	TMEM54	Name=TMEM54;description=transmembrane protein 54;gbkey=Gene;gene=TMEM54;gene_biotype=protein_coding;gene_synonym=BCLP,CAC-1,CAC1;chr1:32894593-32901440	984	protein_coding	3.08245586393818	3.66481645956216	3.60906030536326	1.90665424831892	1.39313889610047	0.947024008593777	4.14658034666352	5.1978923516913	5.08316427467444	4.61294346678547	5.17151707393718	5.05835572510954	3.41647805467216	4.43944600755464	4.50159134344304	2.43762724831895	3.27369491003708	0	0	0	0	1	0
gene983	55223	TRIM62	Name=TRIM62;description=tripartite motif containing 62;gbkey=Gene;gene=TRIM62;gene_biotype=protein_coding;gene_synonym=DEAR1;chr1:33145399-33184774	4289	protein_coding	3.10267236977184	3.51273092219952	3.17812696123469	3.48800683068612	3.66083384148246	3.64855943580884	1.80339382295445	2.37881220034109	1.74993160667404	1.27307472280658	1.81808379062267	2.14225302013546	1.10795622632564	2.23414695418892	2.66512343146928	0.913416033285306	3.27369491003708	0	0	0	0	1	1
gene993	114784	CSMD2	Name=CSMD2;description=CUB and Sushi multiple domains 2;gbkey=Gene;gene=CSMD2;gene_biotype=protein_coding;gene_synonym=dJ1007G16.1,dJ1007G16.2,dJ947L8.1;chr1:33513999-34165842	9186	protein_coding	2.43064737912319	2.58759488997291	3.04920567724302	1.12366311996007	1.50659953160595	0.901155947851987	0	1.12161849379465	0.820567498331292	0.50864028383534	0.675572011756553	0	0.77286068027311	1.71856920739245	1.42752522810625	0	1.51505639473331	0	0	0	0	0	1
gene1034	192670	AGO4	Name=AGO4;description=argonaute 4%2C RISC catalytic component;gbkey=Gene;gene=AGO4;gene_biotype=protein_coding;gene_synonym=EIF2C4;chr1:35807624-35857890	7168	protein_coding	4.34781804265545	4.3423546784227	4.63433595639708	3.18865681525008	2.9110465178802	3.55697467921403	1.98001807515141	2.83244131440362	3.58035913648102	1.60675488218787	2.62731607832308	2.82256359254344	0.854093618010354	1.74445716234301	1.57757676913125	1.61423868309179	2.64724542433163	0	0	0	1	0	1
gene1036	192669	AGO3	Name=AGO3;description=argonaute 3%2C RISC catalytic component;gbkey=Gene;gene=AGO3;gene_biotype=protein_coding;gene_synonym=EIF2C3;chr1:35925683-36056470	8638	protein_coding	3.3438966168076	3.21521576992552	3.28575546322542	3.31323748470471	3.21986191657976	3.56628429968991	1.21367278290283	2.26319087055567	2.21927165122998	2.04899211130077	2.37182445303033	2.65101572351099	2.58764613328294	2.45913348336325	2.58024336552267	2.58652457437824	2.78324709737812	0	0	1	0	0	0
gene1047	79729	SH3D21	Name=SH3D21;description=SH3 domain containing 21;gbkey=Gene;gene=SH3D21;gene_biotype=protein_coding;gene_synonym=C1orf113;chr1:36306348-36329221	3835	protein_coding	3.08245953690759	3.39106134483792	2.99333441733507	1.63471371585525	1.69866966528364	2.46577826556369	4.02696907112125	3.76919466790718	3.9934694457092	3.46750806032859	3.2891454243667	3.40937891498728	3.14991750546988	2.44422732882617	2.14604089127759	3.64218169213078	2.57410150808939	0	0	0	0	0	-1
gene1056	1441	CSF3R	Name=CSF3R;description=colony stimulating factor 3 receptor;gbkey=Gene;gene=CSF3R;gene_biotype=protein_coding;gene_synonym=CD114,GCSFR,SCN7;chr1:36466043-36483314	3490	protein_coding	0	0	0	0	0	0	3.40663786965354	4.93241605806402	4.73997602292278	2.0286727569952	3.41259081043612	3.77339506286651	0	1.44503811184047	0.349625001554106	0.913416033285306	0.389236385748939	0	0	1	1	0	0
gene1096	5453	POU3F1	Name=POU3F1;description=POU class 3 homeobox 1;gbkey=Gene;gene=POU3F1;gene_biotype=protein_coding;gene_synonym=OCT6,OTF6,SCIP;chr1:38043851-38046778	2928	protein_coding	5.3087049105875	4.01945220247155	4.04067625843956	2.78494879355432	1.86033533804978	1.85866207733482	0.559844087259598	0.345141494531756	0.20971551121573	0.32945990033224	1.15923634368542	0.931916842382425	0.294546154967969	0.323127419599725	0.965763637700727	1.74674271577774	0.389236385748939	-1	0	0	0	0	-1
gene1191	22955	SCMH1	Name=SCMH1;description=Scm polycomb group protein homolog 1;gbkey=Gene;gene=SCMH1;gene_biotype=protein_coding;gene_synonym=Scml3;chr1:41027199-41242154	3658	protein_coding	3.43947771416598	3.92587811300974	3.53494984933497	2.84246949726133	2.95957325771063	3.07911332087276	2.35364883667183	3.47619363680359	3.49382716493046	3.25906115455146	3.87828892722256	3.67850606086362	3.84817358552445	3.57324055294263	3.46022240191104	3.16212945458217	3.93031156144962	0	0	1	0	0	0
gene1199	59269	HIVEP3	Name=HIVEP3;description=human immunodeficiency virus type I enhancer binding protein 3;gbkey=Gene;gene=HIVEP3;gene_biotype=protein_coding;gene_synonym=KBP-1,KBP1,KRC,Schnurri-3,SHN3,ZAS3,ZNF40C;chr1:41506365-42035925	9851	protein_coding	0.416525125359629	0.397234301519226	0	0.864013370942758	0.571817600848251	0.643704113226273	2.05891376301013	1.13042153399991	1.57772200346673	2.45256686013689	1.7662210010157	2.37906986302395	3.2463341299579	2.64148266107772	3.11027553791945	3.1138671594827	2.0345326789386	0	0	0	0	0	-1
gene1205	284716	RIMKLA	Name=RIMKLA;description=ribosomal modification protein rimK like family member A;gbkey=Gene;gene=RIMKLA;gene_biotype=protein_coding;gene_synonym=FAM80A,NAAGS,NAAGS-II;chr1:42380797-42425813	12031	protein_coding	3.29879160163463	3.4418927975987	3.31966637410494	2.51408696125003	2.26689043614344	2.46577826556369	1.36965481862251	1.01919134358088	0.624085236600902	0.211869753582658	0.36079569938769	0.452685617137159	1.650674875287	0.969807229094739	0.94243419974432	2.65558080965278	1.34959174255675	0	0	0	0	0	-1
gene1207	84217	ZMYND12	Name=ZMYND12;description=zinc finger MYND-type containing 12;gbkey=Gene;gene=ZMYND12;gene_biotype=protein_coding;chr1:42430329-42456267	1775	protein_coding	1.30511808315052	0.587458183077526	0.451101029667237	0.573115932601826	0	0	0.708441348961706	0	0.791512782987319	1.44954478838162	0.185193752141045	0	2.23678673100716	1.37654728705784	2.41481289567336	2.27157507753675	1.34959174255675	0	0	0	-1	0	0
gene1216	64175	P3H1	Name=P3H1;description=prolyl 3-hydroxylase 1;gbkey=Gene;gene=P3H1;gene_biotype=protein_coding;gene_synonym=GROS1,LEPRE1,OI8;chr1:42746335-42767084	3105	protein_coding	5.07911611838731	5.00001650999057	5.08779077465985	5.53608969018663	5.64281570913996	5.5138686664589	5.58960236201695	5.86859100998428	5.75911520215632	5.50984981610596	5.55613366468037	5.25253745233657	5.99850750276912	5.90782983849723	6.47315611773249	5.28504705021425	6.33804818103663	0	0	0	0	0	1
gene1228	6513	SLC2A1	Name=SLC2A1;description=solute carrier family 2 member 1;gbkey=Gene;gene=SLC2A1;gene_biotype=protein_coding;gene_synonym=CSE,DYT17,DYT18,DYT9,EIG12,GLUT,GLUT-1,GLUT1,GLUT1DS,HTLVR,PED,SDCHCN;chr1:42925375-42959176	3670	protein_coding	7.59632959029955	7.51491633503289	7.68661814290089	8.51751788197955	8.25448268808893	8.24786307841842	8.5097109004993	8.55941728300211	8.63126648973401	8.25736345176463	8.68119533705251	8.86362159966891	6.30505386410899	7.69152085996647	7.91210555984408	6.753592503075	7.78304799004706	0	0	0	0	1	1
gene1243	64834	ELOVL1	Name=ELOVL1;description=ELOVL fatty acid elongase 1;gbkey=Gene;gene=ELOVL1;gene_biotype=protein_coding;gene_synonym=CGI-88,Ssc1;chr1:43363397-43368074	1626	protein_coding	3.36029217163135	3.25563160880494	3.31144013279045	3.7137214920338	3.64641085446742	3.52698895234602	4.14658034666352	4.41858888514283	4.51976701912804	3.61676323926281	4.27689702279056	4.40826829650295	2.44671095161035	3.78027003116876	4.13307643548671	3.46113561515862	4.1971105147127	0	0	0	0	1	0
gene1285	107984950	LOC107984950	Name=LOC107984950;gbkey=Gene;gene=LOC107984950;gene_biotype=lncRNA;chr1:44633284-44645482	3297	lncRNA	1.7045269551849	1.23168341200262	1.62981129689819	1.2481973168099	1.23969461670545	0.78275289301359	3.13021771212046	2.68584055194183	2.36708461114263	2.83011797915488	2.55270670399496	2.5711658090806	2.32840495864321	1.8228301153216	2.79966810334519	2.35698889179248	1.16266121085665	0	0	0	0	0	-1
gene1318	84842	HPDL	Name=HPDL;description=4-hydroxyphenylpyruvate dioxygenase like;gbkey=Gene;gene=HPDL;gene_biotype=protein_coding;gene_synonym=4-HPPD-L,GLOXD1;chr1:45326873-45328675	1803	protein_coding	1.48768002729345	1.46577075831408	1.00643659204863	1.17537459800754	1.64627869635241	1.99198324466286	1.99737658920384	0.634594965375546	0.745013217447218	2.49566253053482	0.944976791111352	1.80411292511321	2.5448859286375	1.6362148156465	1.06240509958319	2.72148203327172	0	0	0	-1	0	0	-1
gene1371	260293	CYP4X1	Name=CYP4X1;description=cytochrome P450 family 4 subfamily X member 1;gbkey=Gene;gene=CYP4X1;gene_biotype=protein_coding;gene_synonym=CYPIVX1;chr1:46961364-47055432	2357	protein_coding	2.85061343763174	3.44855602355774	3.20009635594145	0.864013370942758	0.590773145882566	0.859367076159956	2.88125828019367	3.62869203730672	4.07041024104358	2.18137779911936	1.72513725714785	1.08661169834986	0.812067864750476	1.1395286158923	0.790689797291154	1.46832264394787	0.389236385748939	0	0	0	0	0	-1
gene1376	199974	CYP4Z1	Name=CYP4Z1;description=cytochrome P450 family 4 subfamily Z member 1;gbkey=Gene;gene=CYP4Z1;gene_biotype=protein_coding;gene_synonym=CYP4A20;chr1:47055525-47118320	1907	protein_coding	0	0	0	0	0	0	2.44005213277336	3.75318606223688	4.31374398248288	0.183349944299745	0.545989451528735	0.632748453536936	0.269765535737075	0	0	0.372394965238024	0	0	0	1	0	0	0
gene1439	22996	TTC39A	Name=TTC39A;description=tetratricopeptide repeat domain 39A;gbkey=Gene;gene=TTC39A;gene_biotype=protein_coding;gene_synonym=C1orf34,DEME-6;chr1:51287258-51345116	2908	protein_coding	3.27462769404887	3.04200955282142	2.88558133595089	1.97572303897029	1.26469872325577	1.16493123442962	2.20944714378216	1.92264486336706	1.57772200346673	2.42144764288239	2.3386484609296	2.28175752872794	2.30632164139638	2.74033994334963	2.46511786255513	2.35698889179248	1.16266121085665	0	0	0	0	0	-1
gene1555	255738	PCSK9	Name=PCSK9;description=proprotein convertase subtilisin/kexin type 9;gbkey=Gene;gene=PCSK9;gene_biotype=protein_coding;gene_synonym=FH3,HCHOLA3,LDLCQ1,NARC-1,NARC1,PC9;chr1:55039476-55064853	3710	protein_coding	2.85030604718171	3.81169691620665	3.59906148546219	4.91934664308614	5.05556606392656	5.05383507956777	4.2602184278306	4.95948677469459	3.97047691156239	1.57558573686798	1.97362464336816	1.74622234130325	3.97279697832113	2.50255929133217	2.38397787812342	4.842118990758	3.31916991245573	0	0	0	0	-1	-1
gene1577	5563	PRKAA2	Name=PRKAA2;description=protein kinase AMP-activated catalytic subunit alpha 2;gbkey=Gene;gene=PRKAA2;gene_biotype=protein_coding;gene_synonym=AMPK,AMPK2,AMPKa2,PRKAA;chr1:56645317-56715335	9599	protein_coding	4.24979505362982	3.76492763878906	3.82043645755288	3.7097312601815	3.68223919553828	3.62582731782059	2.70854994324447	2.93764614806891	2.75815234867923	0.62107258042479	0	0	1.85159138745989	1.66743899855448	0.487613003160819	1.46832264394787	0.389236385748939	0	0	0	0	0	-1
gene1583	1600	DAB1	Name=DAB1;description=DAB1%2C reelin adaptor protein;gbkey=Gene;gene=DAB1;gene_biotype=protein_coding;gene_synonym=SCA37;chr1:56994778-58250547	5716	protein_coding	4.43012131514166	4.43891799198701	4.30711808714983	4.62511447455865	4.55692814193481	4.98364019183715	2.9919056295475	0.965765891797062	0.68817505639371	0.450863066325061	1.91625978985849	1.30781692641566	1.20793101942007	0.867144189781733	1.00347152178621	0.913416033285306	0	0	0	-1	0	0	0
gene1600	3725	JUN	Name=JUN;description=Jun proto-oncogene%2C AP-1 transcription factor subunit;gbkey=Gene;gene=JUN;gene_biotype=protein_coding;gene_synonym=AP-1,AP1,c-Jun,p39;chr1:58780791-58784113	3323	protein_coding	2.46229140841085	3.03396999154403	3.14063697225182	2.8608134492013	2.93500524242381	2.7409350252022	0.935361675593529	2.67241908083643	2.31660744958071	0	0.944976791111352	2.04591745065034	0.162174894451094	1.01274381484842	2.48669135550556	0.372394965238024	2.13963320511453	0	0	1	0	0	1
gene1671	4919	ROR1	Name=ROR1;description=receptor tyrosine kinase like orphan receptor 1;gbkey=Gene;gene=ROR1;gene_biotype=protein_coding;gene_synonym=dJ537F10.1,NTRKR1;chr1:63774019-64181498	8366	protein_coding	7.09812351514432	6.878741942502	6.88664795400384	7.16314849877637	7.08151330784834	7.06149146323529	3.12544825577933	4.46877539435927	4.63350843555057	2.88682499463831	3.47966602845439	3.6041638195171	1.76216817498486	1.8273311526213	1.97287188856925	1.74674271577774	2.64724542433163	0	0	1	0	0	0
gene1684	55225	RAVER2	Name=RAVER2;description=ribonucleoprotein%2C PTB binding 2;gbkey=Gene;gene=RAVER2;gene_biotype=protein_coding;chr1:64744979-64833411	4845	protein_coding	5.21447848555306	4.77972923634746	4.93944657714045	4.84554256293174	4.87338964251738	4.64972403047383	4.82004651885628	4.44548930751758	4.81697128976076	2.80000544205661	2.82045510768613	2.93173216030977	4.83746180129716	4.22074120663619	3.56272704505379	5.26308700313169	4.14755092670304	0	0	0	0	0	-1
gene1701	54741	LEPROT	Name=LEPROT;description=leptin receptor overlapping transcript;gbkey=Gene;gene=LEPROT;gene_biotype=protein_coding;gene_synonym=LEPR,OB-RGRP,OBRGRP,VPS55;chr1:65420448-65436007	597	protein_coding	5.7700880338171	5.67736819172632	5.88459183333847	5.83690180075923	5.2695017627856	5.42274130064744	5.19610901604692	5.37181292123877	5.69026332525308	4.19453757909198	4.47856389891105	4.62265868996885	3.43734265177289	4.44673053932413	5.21340060338174	3.46113561515862	5.38813786377221	0	0	0	0	1	1
gene1705	5142	PDE4B	Name=PDE4B;description=phosphodiesterase 4B;gbkey=Gene;gene=PDE4B;gene_biotype=protein_coding;gene_synonym=DPDE4,PDEIVB;chr1:65792510-66374579	4358	protein_coding	1.17011071116316	1.39604938480619	1.71577046684182	1.61436223490755	2.26689043614344	1.66575338389994	3.83713159792964	3.94451897832206	4.15705797179095	3.61057664296301	3.90690751322162	3.73169418201983	2.0976618259529	4.10552026166638	4.94448119308437	0.913416033285306	5.44052038766042	0	0	0	0	1	1
gene1709	84251	SGIP1	Name=SGIP1;description=SH3 domain GRB2 like endophilin interacting protein 1;gbkey=Gene;gene=SGIP1;gene_biotype=protein_coding;chr1:66533272-66751139	8857	protein_coding	1.0934469111307	0.778913337574826	0.451101029667237	0	0	0.133378281152332	0.954148797466626	0.193019179944307	0.316180644798284	0	0	0	0	1.08317777765444	2.33244597824606	0	3.63904689356354	0	0	0	0	1	1
gene1715	23169	SLC35D1	Name=SLC35D1;description=solute carrier family 35 member D1;gbkey=Gene;gene=SLC35D1;gene_biotype=protein_coding;gene_synonym=SHNKND,UGTREL7;chr1:66999332-67054423	7399	protein_coding	2.6559952518133	2.45010596032635	2.50925781757769	2.86068720476141	3.31689254314443	3.34358228254184	3.43374518658565	3.66922698363255	3.6672997759172	3.5659137515492	3.47204225928365	3.8291443655733	2.89498395580129	3.14048230966117	3.39775358542842	3.16212945458217	4.40119355106326	0	0	0	0	0	1
gene1730	1647	GADD45A	Name=GADD45A;description=growth arrest and DNA damage inducible alpha;gbkey=Gene;gene=GADD45A;gene_biotype=protein_coding;gene_synonym=DDIT1,GADD45;chr1:67685177-67688338	1380	protein_coding	4.57589190267396	4.59023500690802	4.80220043469004	5.8402985030342	5.81083095838591	5.99604750625866	3.973463497429	3.76165254984113	3.72166428122227	3.12172631948078	4.08733908728713	4.41382909618306	1.83881858569137	3.70968774565852	4.53570379797764	2.43762724831895	3.83960693037932	0	0	0	0	1	1
gene1738	79971	WLS	Name=WLS;description=wntless Wnt ligand secretion mediator;gbkey=Gene;gene=WLS;gene_biotype=protein_coding;gene_synonym=C1orf139,EVI,GPR177,mig-14,MRP;chr1:68098459-68233018	2796	protein_coding	1.69467619865286	1.8330440335376	2.11502619519311	5.98679345545437	6.06031565651026	5.84494685600781	3.69744830638414	4.5065966113965	4.60471469850066	1.15420628983972	1.15923634368542	2.10953319980045	0.968747566361369	3.36644243241354	4.32414877969897	1.46832264394787	5.2185177085449	0	0	0	0	1	1
gene1835	81849	ST6GALNAC5	Name=ST6GALNAC5;description=ST6 N-acetylgalactosaminide alpha-2%2C6-sialyltransferase 5;gbkey=Gene;gene=ST6GALNAC5;gene_biotype=protein_coding;gene_synonym=SIAT7-E,SIAT7E,ST6GalNAcV;chr1:76867408-77069167	6711	protein_coding	3.39422587243126	3.02969931308913	3.17404042660867	2.18611571342433	2.47943922403504	2.99949980948419	3.71972319218557	4.20361174478526	4.31491323925846	1.60179163945607	1.33864599715852	1.49157823240712	1.94847693216317	1.7248456683824	1.58929087548609	0.668119124686432	2.13963320511453	0	0	0	0	0	1
gene1841	26289	AK5	Name=AK5;description=adenylate kinase 5;gbkey=Gene;gene=AK5;gene_biotype=protein_coding;gene_synonym=AK6;chr1:77281908-77559969	4149	protein_coding	2.6000514900924	2.70887763377534	2.62082907119855	0.239873967183113	1.3153703433585	1.33134953836907	0	0	0.20971551121573	0	0.600189398992013	0.630028730581668	0.588384777949115	3.04377927832395	3.99971487337186	1.46832264394787	4.46326932474908	0	1	0	0	1	1
gene1871	64123	ADGRL4	Name=ADGRL4;description=adhesion G protein-coupled receptor L4;gbkey=Gene;gene=ADGRL4;gene_biotype=protein_coding;gene_synonym=ELTD1,ETL,KPG_003;chr1:78889764-79006810	3619	protein_coding	0.416525125359629	1.10385683108072	0.810982277795406	0.979918548095901	0.379102595827362	1.08328743185592	0	0	0	0	0.202723921853768	0	0.162174894451094	2.66452924005463	3.43096497819479	0.668119124686432	3.0759604132434	0	0	0	0	1	1
gene1890	23266	ADGRL2	Name=ADGRL2;description=adhesion G protein-coupled receptor L2;gbkey=Gene;gene=ADGRL2;gene_biotype=protein_coding;gene_synonym=CIRL2,CL2,LEC1,LPHH1,LPHN2;chr1:81306104-81993932	7411	protein_coding	7.1056751663845	7.0826395079571	7.03666834887925	7.14636377290336	7.25234204037772	7.28137620928284	3.47337831129452	3.33569429091681	4.28541379891532	0.949761845925978	2.24366981808237	2.25424545129622	1.0497738176834	2.75333258758818	4.05356317531672	0.668119124686432	2.41565051441473	0	0	0	1	1	1
gene1909	5567	PRKACB	Name=PRKACB;description=protein kinase cAMP-activated catalytic subunit beta;gbkey=Gene;gene=PRKACB;gene_biotype=protein_coding;gene_synonym=PKA C-beta,PKACB;chr1:84077975-84238498	4761	protein_coding	5.3012838217343	4.9655460790449	5.28756811288981	4.97517523479637	4.66337520379478	4.87577268679059	4.6120162445436	5.84116292411123	5.92019870601343	4.35776576302907	4.85226890124528	4.7142663343102	2.95913188071158	3.50884161526965	3.73709768689684	3.53630161932382	4.24502401734153	0	0	1	0	0	0
